sku,board,board_label,unit_code,unit_key,unit_title,section_code,section_key,section_title,subtopic_code,subtopic_id,subtopic_title,tier_scope,listing_title,subtitle,short_description,description_markdown,seo_title,seo_description,price_early_bird,price_regular,early_bird_end_date,release_date,kahoot_url,worksheet_url,section_bundle_url,unit_bundle_url,payhip_url_seed,deliver_now,deliver_on_release,bonus,tags,cta_label
L1-EDX4MA1-H2-06,edexcel-4ma1,Edexcel 4MA1,U2,equations,"Equations, Formulae and Identities",H2,equations-h2,"Equations, Formulae and Identities (Higher)",H2-06,edexcel-4ma1:equations-h2:h2-06-simultaneous-linear-equations,Simultaneous Linear Equations,Higher,Edexcel 4MA1 H2-06 Simultaneous Linear Equations Worksheet + Kahoot Companion (Higher),Early-Bird Presale | Higher | SubTopic MVP,Early-bird presale for Edexcel 4MA1 H2-06 Simultaneous Linear Equations (Higher). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **Edexcel 4MA1 H2-06 Simultaneous Linear Equations** (Higher) in **Equations, Formulae and Identities / Equations, Formulae and Identities (Higher)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (May 31, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-06

### Early-bird window
- Early-bird ends: **April 30, 2026**
- Official release: **May 31, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=edexcel4ma1-unit-equations

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",Edexcel 4MA1 H2-06 Simultaneous Linear Equations Worksheet + Kahoot Companion (Higher) | Early-Bird Presale,Early-bird presale for Edexcel 4MA1 H2-06 Simultaneous Linear Equations (Higher). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-04-30,2026-05-31,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-06,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-06,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-06,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,edexcel-4ma1,higher,unit:equations,section:h2,subtopic:h2-06",Get SubTopic Early-Bird Access
L1-EDX4MA1-H2-07,edexcel-4ma1,Edexcel 4MA1,U2,equations,"Equations, Formulae and Identities",H2,equations-h2,"Equations, Formulae and Identities (Higher)",H2-07,edexcel-4ma1:equations-h2:h2-07-quadratic-equations,Quadratic Equations,Higher,Edexcel 4MA1 H2-07 Quadratic Equations Worksheet + Kahoot Companion (Higher),Early-Bird Presale | Higher | SubTopic MVP,Early-bird presale for Edexcel 4MA1 H2-07 Quadratic Equations (Higher). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **Edexcel 4MA1 H2-07 Quadratic Equations** (Higher) in **Equations, Formulae and Identities / Equations, Formulae and Identities (Higher)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (May 31, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-07

### Early-bird window
- Early-bird ends: **April 30, 2026**
- Official release: **May 31, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=edexcel4ma1-unit-equations

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",Edexcel 4MA1 H2-07 Quadratic Equations Worksheet + Kahoot Companion (Higher) | Early-Bird Presale,Early-bird presale for Edexcel 4MA1 H2-07 Quadratic Equations (Higher). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-04-30,2026-05-31,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-07,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-07,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-07,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,edexcel-4ma1,higher,unit:equations,section:h2,subtopic:h2-07",Get SubTopic Early-Bird Access
L1-EDX4MA1-H2-08,edexcel-4ma1,Edexcel 4MA1,U2,equations,"Equations, Formulae and Identities",H2,equations-h2,"Equations, Formulae and Identities (Higher)",H2-08,edexcel-4ma1:equations-h2:h2-08-inequalities,Inequalities,Higher,Edexcel 4MA1 H2-08 Inequalities Worksheet + Kahoot Companion (Higher),Early-Bird Presale | Higher | SubTopic MVP,Early-bird presale for Edexcel 4MA1 H2-08 Inequalities (Higher). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **Edexcel 4MA1 H2-08 Inequalities** (Higher) in **Equations, Formulae and Identities / Equations, Formulae and Identities (Higher)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (May 31, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-08

### Early-bird window
- Early-bird ends: **April 30, 2026**
- Official release: **May 31, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=edexcel4ma1-unit-equations

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",Edexcel 4MA1 H2-08 Inequalities Worksheet + Kahoot Companion (Higher) | Early-Bird Presale,Early-bird presale for Edexcel 4MA1 H2-08 Inequalities (Higher). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-04-30,2026-05-31,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h2-08,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-08,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h2,https://payhip.com/25maths?src=edexcel4ma1-unit-equations,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h2-08,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,edexcel-4ma1,higher,unit:equations,section:h2,subtopic:h2-08",Get SubTopic Early-Bird Access
L1-EDX4MA1-H3-01,edexcel-4ma1,Edexcel 4MA1,U3,sequences,"Functions, Sequences and Graphs",H3,sequences-h3,"Functions, Sequences and Graphs (Higher)",H3-01,edexcel-4ma1:sequences-h3:h3-01-sequences,Sequences,Higher,Edexcel 4MA1 H3-01 Sequences Worksheet + Kahoot Companion (Higher),Early-Bird Presale | Higher | SubTopic MVP,Early-bird presale for Edexcel 4MA1 H3-01 Sequences (Higher). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **Edexcel 4MA1 H3-01 Sequences** (Higher) in **Functions, Sequences and Graphs / Functions, Sequences and Graphs (Higher)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (May 31, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h3-01

### Early-bird window
- Early-bird ends: **April 30, 2026**
- Official release: **May 31, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=edexcel4ma1-unit-sequences

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",Edexcel 4MA1 H3-01 Sequences Worksheet + Kahoot Companion (Higher) | Early-Bird Presale,Early-bird presale for Edexcel 4MA1 H3-01 Sequences (Higher). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-04-30,2026-05-31,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h3-01,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h3-01,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3,https://payhip.com/25maths?src=edexcel4ma1-unit-sequences,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h3-01,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,edexcel-4ma1,higher,unit:sequences,section:h3,subtopic:h3-01",Get SubTopic Early-Bird Access
L1-EDX4MA1-H3-02,edexcel-4ma1,Edexcel 4MA1,U3,sequences,"Functions, Sequences and Graphs",H3,sequences-h3,"Functions, Sequences and Graphs (Higher)",H3-02,edexcel-4ma1:sequences-h3:h3-02-function-notation,Function Notation,Higher,Edexcel 4MA1 H3-02 Function Notation Worksheet + Kahoot Companion (Higher),Early-Bird Presale | Higher | SubTopic MVP,Early-bird presale for Edexcel 4MA1 H3-02 Function Notation (Higher). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **Edexcel 4MA1 H3-02 Function Notation** (Higher) in **Functions, Sequences and Graphs / Functions, Sequences and Graphs (Higher)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (May 31, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h3-02

### Early-bird window
- Early-bird ends: **April 30, 2026**
- Official release: **May 31, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=edexcel4ma1-unit-sequences

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",Edexcel 4MA1 H3-02 Function Notation Worksheet + Kahoot Companion (Higher) | Early-Bird Presale,Early-bird presale for Edexcel 4MA1 H3-02 Function Notation (Higher). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-04-30,2026-05-31,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h3-02,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h3-02,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3,https://payhip.com/25maths?src=edexcel4ma1-unit-sequences,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h3-02,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,edexcel-4ma1,higher,unit:sequences,section:h3,subtopic:h3-02",Get SubTopic Early-Bird Access
L1-EDX4MA1-H3-03,edexcel-4ma1,Edexcel 4MA1,U3,sequences,"Functions, Sequences and Graphs",H3,sequences-h3,"Functions, Sequences and Graphs (Higher)",H3-03,edexcel-4ma1:sequences-h3:h3-03-graphs,Graphs,Higher,Edexcel 4MA1 H3-03 Graphs Worksheet + Kahoot Companion (Higher),Early-Bird Presale | Higher | SubTopic MVP,Early-bird presale for Edexcel 4MA1 H3-03 Graphs (Higher). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **Edexcel 4MA1 H3-03 Graphs** (Higher) in **Functions, Sequences and Graphs / Functions, Sequences and Graphs (Higher)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (May 31, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h3-03

### Early-bird window
- Early-bird ends: **April 30, 2026**
- Official release: **May 31, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=edexcel4ma1-unit-sequences

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",Edexcel 4MA1 H3-03 Graphs Worksheet + Kahoot Companion (Higher) | Early-Bird Presale,Early-bird presale for Edexcel 4MA1 H3-03 Graphs (Higher). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-04-30,2026-05-31,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h3-03,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h3-03,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3,https://payhip.com/25maths?src=edexcel4ma1-unit-sequences,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h3-03,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,edexcel-4ma1,higher,unit:sequences,section:h3,subtopic:h3-03",Get SubTopic Early-Bird Access
L1-EDX4MA1-H3-04,edexcel-4ma1,Edexcel 4MA1,U3,sequences,"Functions, Sequences and Graphs",H3,sequences-h3,"Functions, Sequences and Graphs (Higher)",H3-04,edexcel-4ma1:sequences-h3:h3-04-calculus,Calculus,Higher,Edexcel 4MA1 H3-04 Calculus Worksheet + Kahoot Companion (Higher),Early-Bird Presale | Higher | SubTopic MVP,Early-bird presale for Edexcel 4MA1 H3-04 Calculus (Higher). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **Edexcel 4MA1 H3-04 Calculus** (Higher) in **Functions, Sequences and Graphs / Functions, Sequences and Graphs (Higher)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (May 31, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h3-04

### Early-bird window
- Early-bird ends: **April 30, 2026**
- Official release: **May 31, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=edexcel4ma1-unit-sequences

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",Edexcel 4MA1 H3-04 Calculus Worksheet + Kahoot Companion (Higher) | Early-Bird Presale,Early-bird presale for Edexcel 4MA1 H3-04 Calculus (Higher). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-04-30,2026-05-31,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h3-04,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h3-04,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h3,https://payhip.com/25maths?src=edexcel4ma1-unit-sequences,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h3-04,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,edexcel-4ma1,higher,unit:sequences,section:h3,subtopic:h3-04",Get SubTopic Early-Bird Access
L1-EDX4MA1-H4-01,edexcel-4ma1,Edexcel 4MA1,U4,geometry,Geometry and Mensuration,H4,geometry-h4,Geometry and Mensuration (Higher),H4-01,edexcel-4ma1:geometry-h4:h4-01-angles-lines-and-triangles,Angles Lines And Triangles,Higher,Edexcel 4MA1 H4-01 Angles Lines And Triangles Worksheet + Kahoot Companion (Higher),Early-Bird Presale | Higher | SubTopic MVP,Early-bird presale for Edexcel 4MA1 H4-01 Angles Lines And Triangles (Higher). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **Edexcel 4MA1 H4-01 Angles Lines And Triangles** (Higher) in **Geometry and Mensuration / Geometry and Mensuration (Higher)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (May 31, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-01

### Early-bird window
- Early-bird ends: **April 30, 2026**
- Official release: **May 31, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=edexcel4ma1-unit-geometry

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",Edexcel 4MA1 H4-01 Angles Lines And Triangles Worksheet + Kahoot Companion (Higher) | Early-Bird Presale,Early-bird presale for Edexcel 4MA1 H4-01 Angles Lines And Triangles (Higher). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-04-30,2026-05-31,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-01,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-01,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-01,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,edexcel-4ma1,higher,unit:geometry,section:h4,subtopic:h4-01",Get SubTopic Early-Bird Access
L1-EDX4MA1-H4-02,edexcel-4ma1,Edexcel 4MA1,U4,geometry,Geometry and Mensuration,H4,geometry-h4,Geometry and Mensuration (Higher),H4-02,edexcel-4ma1:geometry-h4:h4-02-polygons,Polygons,Higher,Edexcel 4MA1 H4-02 Polygons Worksheet + Kahoot Companion (Higher),Early-Bird Presale | Higher | SubTopic MVP,Early-bird presale for Edexcel 4MA1 H4-02 Polygons (Higher). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **Edexcel 4MA1 H4-02 Polygons** (Higher) in **Geometry and Mensuration / Geometry and Mensuration (Higher)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (May 31, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-02

### Early-bird window
- Early-bird ends: **April 30, 2026**
- Official release: **May 31, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=edexcel4ma1-unit-geometry

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",Edexcel 4MA1 H4-02 Polygons Worksheet + Kahoot Companion (Higher) | Early-Bird Presale,Early-bird presale for Edexcel 4MA1 H4-02 Polygons (Higher). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-04-30,2026-05-31,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-02,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-02,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-02,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,edexcel-4ma1,higher,unit:geometry,section:h4,subtopic:h4-02",Get SubTopic Early-Bird Access
L1-EDX4MA1-H4-03,edexcel-4ma1,Edexcel 4MA1,U4,geometry,Geometry and Mensuration,H4,geometry-h4,Geometry and Mensuration (Higher),H4-03,edexcel-4ma1:geometry-h4:h4-03-symmetry,Symmetry,Higher,Edexcel 4MA1 H4-03 Symmetry Worksheet + Kahoot Companion (Higher),Early-Bird Presale | Higher | SubTopic MVP,Early-bird presale for Edexcel 4MA1 H4-03 Symmetry (Higher). Worksheet + answers + Kahoot companion are delivered on release.,"This is the early-bird presale for **Edexcel 4MA1 H4-03 Symmetry** (Higher) in **Geometry and Mensuration / Geometry and Mensuration (Higher)**.

### What this SubTopic covers
- Focused exam-spec practice for one micro-topic
- Built to pair worksheet drills with Kahoot recap flow
- Fast MVP purchase point for targeted revision

### What you receive now (presale stage)
- Presale placeholder + entitlement confirmation + release updates.

### What you receive on release (May 31, 2026)
- SubTopic worksheet PDF + answers + Kahoot companion updates.

### Kahoot companion
- Dedicated Kahoot link for this SubTopic: https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-03

### Early-bird window
- Early-bird ends: **April 30, 2026**
- Official release: **May 31, 2026**

### Upgrade path
- Step 1: SubTopic MVP (this listing)
- Step 2: Section bundle (L2): https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4
- Step 3: Unit bundle (L3): https://payhip.com/25maths?src=edexcel4ma1-unit-geometry

### Bonus and retention
- Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.
- Need-based bilingual support path is available after purchase (not review-gated).

### Policy notes
- Presale terms are listed in the product page and project terms PDF.
- Dates are absolute and promises follow the listed release schedule.",Edexcel 4MA1 H4-03 Symmetry Worksheet + Kahoot Companion (Higher) | Early-Bird Presale,Early-bird presale for Edexcel 4MA1 H4-03 Symmetry (Higher). Worksheet + answers + Kahoot companion are delivered on release.,US$3,US$4,2026-04-30,2026-05-31,https://create.kahoot.it/channels/25maths/edx-4ma1-igcse?src=kahoot_edexcel_subtopic&asset=h4-03,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-03,https://payhip.com/25maths?src=kahoot_edexcel_l2&asset=h4,https://payhip.com/25maths?src=edexcel4ma1-unit-geometry,https://payhip.com/25maths?src=kahoot_edexcel_l1&asset=h4-03,Presale placeholder + entitlement confirmation + release updates.,SubTopic worksheet PDF + answers + Kahoot companion updates.,"Includes themed past-paper bonus, free bilingual vocabulary cards, and bilingual support upgrade coupons.","kahoot,presale,l1,edexcel-4ma1,higher,unit:geometry,section:h4,subtopic:h4-03",Get SubTopic Early-Bird Access
